"Feature.ID","row.m.z","row.retention.time","peaks","ADULT_1","ADULT_2","Adult_ave","NEONATE_1","NEONATE_2","Neonate_ave","Overall_ave","fold_change","X","match"
"8374.6589:35.8",8374.658915,35.80158333,2,2500000,9900000,6200000,1600000,3600000,2600000,4400000,"1.3",NA,"NEONATE_red_1_617;NEONATE_red_1_638;ADULT_red_1_867;ADULT_red_1_917;ADULT_red_2_1084;NEONATE_red_1_629;ADULT_red_2_929;ADULT_red_2_942;NEONATE_red_1_609;ADULT_red_2_938;ADULT_red_2_765;ADULT_red_1_701;ADULT_red_2_1072;NEONATE_red_1_668;ADULT_red_1_916;NEONATE_red_2_556;ADULT_red_2_1070;NEONATE_red_1_591;NEONATE_red_2_668;NEONATE_red_2_897;NEONATE_red_1_621;ADULT_red_2_1077;NEONATE_red_1_595;NEONATE_red_1_616;NEONATE_red_1_561;ADULT_red_1_729;ADULT_red_1_835;NEONATE_red_2_551;NEONATE_red_2_724;ADULT_red_2_1054;NEONATE_red_1_610;NEONATE_red_2_678;NEONATE_red_2_704;NEONATE_red_2_661;NEONATE_red_1_551;NEONATE_red_1_603;ADULT_red_1_694;ADULT_red_2_782;ADULT_red_2_813;ADULT_red_1_927;ADULT_red_2_993;ADULT_red_1_737;ADULT_red_2_681;ADULT_red_2_973;ADULT_red_2_832;NEONATE_red_2_777;ADULT_red_1_772;ADULT_red_2_926;ADULT_red_2_1043;NEONATE_red_2_631;NEONATE_red_1_537;ADULT_red_2_806;ADULT_red_2_752;NEONATE_red_1_526;NEONATE_red_1_673;NEONATE_red_1_780;NEONATE_red_2_655;NEONATE_red_2_853;ADULT_red_2_1023;NEONATE_red_1_581;NEONATE_red_1_626;ADULT_red_2_743;ADULT_red_2_899;NEONATE_red_2_591;ADULT_red_1_495;NEONATE_red_1_643;NEONATE_red_1_657;NEONATE_red_2_563;ADULT_red_2_877;NEONATE_red_2_590;NEONATE_red_1_665;ADULT_red_2_931;ADULT_red_1_730;ADULT_red_2_767;ADULT_red_2_737;ADULT_red_2_953;ADULT_red_2_948;NEONATE_red_1_632;ADULT_red_1_706;ADULT_red_1_778;ADULT_red_1_940;ADULT_red_2_909;ADULT_red_2_1096;NEONATE_red_1_543;NEONATE_red_1_579;ADULT_red_1_732;NEONATE_red_2_643;ADULT_red_2_913;ADULT_red_1_831;NEONATE_red_1_754;ADULT_red_1_939;ADULT_red_2_748;ADULT_red_2_1056;ADULT_red_2_1090;ADULT_red_1_745;ADULT_red_2_697;ADULT_red_1_709;ADULT_red_2_952;ADULT_red_2_1003;NEONATE_red_2_633;ADULT_red_2_905;ADULT_red_1_761;ADULT_red_1_898;ADULT_red_2_781;ADULT_red_1_651;ADULT_red_1_843;ADULT_red_1_819;NEONATE_red_2_703;NEONATE_red_2_733;ADULT_red_1_727;ADULT_red_1_805;ADULT_red_2_930;ADULT_red_2_992;ADULT_red_2_1088;ADULT_red_2_1108;ADULT_red_2_1100;NEONATE_red_1_541;ADULT_red_2_922;NEONATE_red_2_685;ADULT_red_1_798;ADULT_red_2_749;ADULT_red_2_820;ADULT_red_2_916;ADULT_red_2_796;NEONATE_red_1_684;ADULT_red_1_591;ADULT_red_1_834;ADULT_red_1_895;ADULT_red_1_932;ADULT_red_1_933;ADULT_red_1_957;ADULT_red_2_955;ADULT_red_2_1045;ADULT_red_2_1082;ADULT_red_2_967;ADULT_red_1_644;NEONATE_red_2_650;ADULT_red_2_821;NEONATE_red_2_721;ADULT_red_1_763;ADULT_red_2_881;NEONATE_red_2_848;ADULT_red_1_623;ADULT_red_1_754;ADULT_red_1_794;ADULT_red_1_856;ADULT_red_1_890;ADULT_red_1_892;ADULT_red_2_858;ADULT_red_2_1008;ADULT_red_2_1030;ADULT_red_2_1036;NEONATE_red_2_602;ADULT_red_1_636;ADULT_red_1_624;ADULT_red_1_846;NEONATE_red_2_858;ADULT_red_1_838;ADULT_red_1_938;ADULT_red_2_811;ADULT_red_2_839;ADULT_red_2_892;ADULT_red_2_968;ADULT_red_2_1034;ADULT_red_2_1035;ADULT_red_2_677;ADULT_red_2_715;ADULT_red_1_669;ADULT_red_1_670;ADULT_red_2_857;ADULT_red_1_722;ADULT_red_1_906;ADULT_red_2_911;NEONATE_red_1_738;NEONATE_red_1_784;NEONATE_red_2_827;NEONATE_red_2_881;ADULT_red_1_741;ADULT_red_1_765;ADULT_red_1_887;ADULT_red_2_897;ADULT_red_2_1066;ADULT_red_1_859;ADULT_red_2_1089;ADULT_red_2_731;ADULT_red_1_668;ADULT_red_1_674;ADULT_red_2_707;NEONATE_red_1_519;ADULT_red_1_865;ADULT_red_1_872;ADULT_red_1_901;ADULT_red_1_903;ADULT_red_1_909;ADULT_red_2_1109;ADULT_red_1_635;ADULT_red_2_976;ADULT_red_2_898;NEONATE_red_1_582;NEONATE_red_2_747;NEONATE_red_2_835;ADULT_red_2_994;ADULT_red_2_1046;ADULT_red_2_1087;ADULT_red_2_724;NEONATE_red_2_838;ADULT_red_1_931;ADULT_red_2_674;ADULT_red_1_663;ADULT_red_1_948;ADULT_red_2_1110;ADULT_red_1_799;NEONATE_red_2_735;ADULT_red_1_946;ADULT_red_2_1006;ADULT_red_2_1081;ADULT_red_1_680;ADULT_red_2_990;ADULT_red_2_1039;ADULT_red_2_1062;NEONATE_red_2_818;ADULT_red_2_982;ADULT_red_1_827;ADULT_red_2_1067;ADULT_red_1_915;ADULT_red_1_942"
"2222.9052:31",2222.905172,31.006875,2,7800000,5600000,6700000,2200000,1300000,1800000,4200000,"1.9",NA,"ADULT_red_2_585"
"734.3275:9.1",734.3275299,9.075033333,4,3600000,3600000,3600000,4800000,4700000,4800000,4200000,"-0.4",NA,""
"6077.7185:19.7",6077.718506,19.73225,2,0,0,0,7400000,9200000,8300000,4200000,"#ZAHL!",NA,"NEONATE_red_1_52;NEONATE_red_2_52;NEONATE_red_2_56;NEONATE_red_2_53;NEONATE_red_1_49;NEONATE_red_1_50;NEONATE_red_2_55"
"561.255:16",561.2550278,15.9942,4,2300000,2800000,2600000,5900000,5600000,5800000,4200000,"-1.2",NA,""
"10167.1864:41",10167.1864,40.996875,4,3300000,4100000,3700000,4500000,4600000,4600000,4100000,"-0.3",NA,"ADULT_red_1_873"
"590.1995:17.7",590.1995392,17.73575,4,2700000,7300000,5e+06,3700000,2800000,3300000,4100000,"0.6",NA,""
"450.1843:45.6",450.1842515,45.58833333,2,830000,420000,630000,8200000,6700000,7500000,4e+06,"-3.6",NA,""
"743.2461:2.6",743.2461166,2.632116667,4,3700000,3200000,3500000,4200000,5e+06,4600000,4e+06,"-0.4",NA,""
"1708.7318:21.9",1708.731827,21.91891667,4,1700000,3200000,2500000,5400000,5500000,5500000,4e+06,"-1.2",NA,""
"496.182:37.4",496.1820089,37.35729167,2,4400000,3900000,4200000,3400000,4e+06,3700000,3900000,"0.2",NA,""
"653.2813:16",653.281311,16.00107917,4,3100000,1400000,2300000,4900000,6100000,5500000,3900000,"-1.3",NA,""
"474.2:36.1",474.1999702,36.101,4,2700000,5200000,4e+06,1800000,5800000,3800000,3900000,"0.1",NA,""
"736.0643:1.2",736.0642846,1.155708333,2,3700000,5e+06,4400000,1900000,4600000,3300000,3800000,"0.4",NA,""
"8203.6588:41.2",8203.658838,41.204625,2,120000,220000,170000,6900000,7900000,7400000,3800000,"-5.4",NA,"NEONATE_red_1_470;NEONATE_red_1_585;NEONATE_red_2_766;NEONATE_red_1_598;NEONATE_red_1_607;NEONATE_red_1_613;NEONATE_red_2_667;NEONATE_red_1_605;NEONATE_red_1_533;NEONATE_red_1_624;NEONATE_red_1_549;NEONATE_red_1_770;NEONATE_red_2_829;NEONATE_red_2_651;NEONATE_red_2_794;NEONATE_red_1_525;NEONATE_red_1_589;NEONATE_red_1_724;NEONATE_red_1_574;NEONATE_red_1_615;NEONATE_red_2_815;NEONATE_red_2_618;NEONATE_red_1_606;NEONATE_red_1_631;NEONATE_red_1_642;NEONATE_red_1_614;NEONATE_red_2_614;NEONATE_red_1_622;NEONATE_red_2_684;NEONATE_red_1_604;NEONATE_red_2_701;NEONATE_red_2_730;NEONATE_red_1_540;NEONATE_red_1_597;NEONATE_red_1_714;NEONATE_red_1_783;NEONATE_red_2_610;NEONATE_red_2_700;NEONATE_red_2_752;NEONATE_red_2_892;NEONATE_red_2_819;NEONATE_red_1_649;NEONATE_red_1_749;NEONATE_red_1_767;NEONATE_red_1_796;NEONATE_red_2_705;NEONATE_red_2_736;NEONATE_red_1_690;NEONATE_red_2_558;NEONATE_red_2_638;NEONATE_red_1_726;NEONATE_red_2_757;NEONATE_red_1_599;NEONATE_red_1_680;NEONATE_red_1_764;NEONATE_red_2_567;NEONATE_red_2_628;NEONATE_red_1_731;NEONATE_red_1_817;NEONATE_red_1_529;NEONATE_red_1_539;NEONATE_red_1_475;NEONATE_red_2_484;NEONATE_red_2_696;NEONATE_red_1_771;NEONATE_red_1_797;NEONATE_red_1_819;NEONATE_red_2_626;NEONATE_red_2_828;NEONATE_red_1_712;NEONATE_red_1_745;NEONATE_red_1_759;NEONATE_red_2_760;NEONATE_red_2_562;NEONATE_red_1_728;NEONATE_red_1_736;NEONATE_red_1_795;NEONATE_red_2_674;NEONATE_red_2_743;NEONATE_red_1_678;NEONATE_red_2_622;NEONATE_red_1_651;NEONATE_red_2_552;ADULT_red_2_700;NEONATE_red_2_764;NEONATE_red_1_546;NEONATE_red_1_562;NEONATE_red_1_661;NEONATE_red_2_746;NEONATE_red_2_649;NEONATE_red_2_656;NEONATE_red_2_670;NEONATE_red_2_774;NEONATE_red_1_681;NEONATE_red_2_726;NEONATE_red_1_755;NEONATE_red_1_765;NEONATE_red_2_453;NEONATE_red_2_549;NEONATE_red_2_676;NEONATE_red_2_683;NEONATE_red_2_557;NEONATE_red_1_491;NEONATE_red_1_735;NEONATE_red_1_757;NEONATE_red_2_808;NEONATE_red_1_587;NEONATE_red_1_648;NEONATE_red_1_789;NEONATE_red_1_794;NEONATE_red_2_636;NEONATE_red_2_692;NEONATE_red_2_702;NEONATE_red_1_744;NEONATE_red_2_811;NEONATE_red_1_477;NEONATE_red_2_681;NEONATE_red_1_674;NEONATE_red_2_639;NEONATE_red_2_846;NEONATE_red_2_624;NEONATE_red_1_444;NEONATE_red_1_547;NEONATE_red_1_640;NEONATE_red_1_704;NEONATE_red_2_739;NEONATE_red_1_487;NEONATE_red_1_682;NEONATE_red_1_697;NEONATE_red_2_894;NEONATE_red_2_717;NEONATE_red_2_663;NEONATE_red_2_820;NEONATE_red_1_493;NEONATE_red_1_778;NEONATE_red_2_669;NEONATE_red_2_805;NEONATE_red_2_810;NEONATE_red_1_788;NEONATE_red_2_765;NEONATE_red_2_776;NEONATE_red_2_791;NEONATE_red_2_812;NEONATE_red_2_572;NEONATE_red_2_773;NEONATE_red_2_793;NEONATE_red_1_741;NEONATE_red_1_769;NEONATE_red_1_798;NEONATE_red_1_484;NEONATE_red_1_498;NEONATE_red_1_716;NEONATE_red_1_760;NEONATE_red_1_774;NEONATE_red_2_653;NEONATE_red_2_806;NEONATE_red_2_816;NEONATE_red_2_852;NEONATE_red_2_456;NEONATE_red_2_756;NEONATE_red_2_770;NEONATE_red_1_482;NEONATE_red_1_718;NEONATE_red_1_790;NEONATE_red_1_502;NEONATE_red_1_739;NEONATE_red_1_494;NEONATE_red_2_745;NEONATE_red_1_469;NEONATE_red_1_753;NEONATE_red_2_673;NEONATE_red_2_728;ADULT_red_1_593;ADULT_red_2_645;NEONATE_red_2_767;NEONATE_red_1_488;NEONATE_red_2_790;NEONATE_red_1_689;NEONATE_red_1_768;NEONATE_red_2_778;NEONATE_red_2_560;NEONATE_red_2_514;NEONATE_red_1_671;NEONATE_red_1_705;NEONATE_red_1_785;NEONATE_red_2_807;NEONATE_red_2_809;NEONATE_red_2_859;NEONATE_red_2_898;NEONATE_red_2_901;NEONATE_red_2_605;NEONATE_red_2_720;NEONATE_red_1_485;NEONATE_red_1_666;NEONATE_red_1_677;NEONATE_red_1_763;NEONATE_red_1_802;NEONATE_red_2_519;NEONATE_red_2_718;NEONATE_red_2_742;NEONATE_red_2_753;NEONATE_red_2_887;NEONATE_red_1_503;NEONATE_red_2_598;ADULT_red_1_609;NEONATE_red_2_744;NEONATE_red_2_695;ADULT_red_2_639;NEONATE_red_1_782;NEONATE_red_1_791;NEONATE_red_2_772;NEONATE_red_2_840;NEONATE_red_2_855;NEONATE_red_1_472;NEONATE_red_2_513;NEONATE_red_2_801;NEONATE_red_2_499;NEONATE_red_2_511;NEONATE_red_2_781;NEONATE_red_2_797;NEONATE_red_2_508;NEONATE_red_2_509;NEONATE_red_1_441;NEONATE_red_1_474;NEONATE_red_1_501;NEONATE_red_1_777;NEONATE_red_2_451;NEONATE_red_2_496;NEONATE_red_2_732;NEONATE_red_2_737;NEONATE_red_2_799;ADULT_red_2_637;ADULT_red_1_603;NEONATE_red_2_734;ADULT_red_1_611;NEONATE_red_2_452;NEONATE_red_2_486;NEONATE_red_2_498;NEONATE_red_2_833;ADULT_red_1_641;ADULT_red_2_644;NEONATE_red_2_800;ADULT_red_1_598;NEONATE_red_1_443;NEONATE_red_1_692;NEONATE_red_2_510;NEONATE_red_2_880;NEONATE_red_2_497;ADULT_red_1_594;ADULT_red_1_606;NEONATE_red_2_817;NEONATE_red_1_821;NEONATE_red_2_482;NEONATE_red_2_520;NEONATE_red_2_761;NEONATE_red_2_844;NEONATE_red_2_849;NEONATE_red_1_523;NEONATE_red_2_521;ADULT_red_1_607;ADULT_red_2_650;ADULT_red_2_648;NEONATE_red_2_526;NEONATE_red_2_830;NEONATE_red_1_815;NEONATE_red_2_710;NEONATE_red_2_836;NEONATE_red_2_847;NEONATE_red_2_893;ADULT_red_1_605;NEONATE_red_2_487;NEONATE_red_2_522;ADULT_red_2_683;NEONATE_red_2_834;ADULT_red_2_651;NEONATE_red_1_799;NEONATE_red_2_489;ADULT_red_2_649;NEONATE_red_2_457;NEONATE_red_2_475;NEONATE_red_2_786;ADULT_red_2_652;NEONATE_red_2_516;ADULT_red_2_640;ADULT_red_2_641;ADULT_red_1_612;ADULT_red_1_600;ADULT_red_1_596;NEONATE_red_2_886;NEONATE_red_1_756;NEONATE_red_2_854;NEONATE_red_2_878;NEONATE_red_1_333;NEONATE_red_2_843;NEONATE_red_1_357;NEONATE_red_2_368;NEONATE_red_1_361;NEONATE_red_1_347;NEONATE_red_1_350;NEONATE_red_2_357;NEONATE_red_1_369;NEONATE_red_1_354;NEONATE_red_2_353;NEONATE_red_2_387"
"674.3392:16",674.3391571,15.9942,4,2300000,2600000,2500000,5600000,4400000,5e+06,3700000,"-1.0",NA,""
"378.0398:37.4",378.0397911,37.387875,4,4800000,1500000,3200000,3800000,4700000,4300000,3700000,"-0.4",NA,""
"3196.5413:20.2",3196.54129,20.24516667,2,6300000,6700000,6500000,680000,890000,790000,3600000,"3.0",NA,"ADULT_red_1_33;ADULT_red_2_44;ADULT_red_1_34;ADULT_red_2_45"
"8203.6676:36.2",8203.667643,36.23354167,2,810000,430000,620000,4400000,8900000,6700000,3600000,"-3.4",NA,"NEONATE_red_1_470;NEONATE_red_1_585;NEONATE_red_2_766;NEONATE_red_1_598;NEONATE_red_1_607;NEONATE_red_1_613;NEONATE_red_2_667;NEONATE_red_1_605;NEONATE_red_1_533;NEONATE_red_1_624;NEONATE_red_1_549;NEONATE_red_1_770;NEONATE_red_2_829;NEONATE_red_2_651;NEONATE_red_2_794;NEONATE_red_1_525;NEONATE_red_1_589;NEONATE_red_1_724;NEONATE_red_1_574;NEONATE_red_1_615;NEONATE_red_2_815;NEONATE_red_2_618;NEONATE_red_1_606;NEONATE_red_1_631;NEONATE_red_1_642;NEONATE_red_1_614;NEONATE_red_2_614;NEONATE_red_1_622;NEONATE_red_2_684;NEONATE_red_1_604;NEONATE_red_2_701;NEONATE_red_2_730;NEONATE_red_1_540;NEONATE_red_1_597;NEONATE_red_1_714;NEONATE_red_1_783;NEONATE_red_2_610;NEONATE_red_2_700;NEONATE_red_2_752;NEONATE_red_2_892;NEONATE_red_2_819;NEONATE_red_1_649;NEONATE_red_1_749;NEONATE_red_1_767;NEONATE_red_1_796;NEONATE_red_2_705;NEONATE_red_2_736;NEONATE_red_1_690;NEONATE_red_2_558;NEONATE_red_2_638;NEONATE_red_1_726;NEONATE_red_2_757;NEONATE_red_1_599;NEONATE_red_1_680;NEONATE_red_1_764;NEONATE_red_2_567;NEONATE_red_2_628;NEONATE_red_1_731;NEONATE_red_1_817;NEONATE_red_1_529;NEONATE_red_1_539;NEONATE_red_1_475;NEONATE_red_2_484;NEONATE_red_2_696;NEONATE_red_1_771;NEONATE_red_1_797;NEONATE_red_1_819;NEONATE_red_2_626;NEONATE_red_2_828;NEONATE_red_1_712;NEONATE_red_1_745;NEONATE_red_1_759;NEONATE_red_2_760;NEONATE_red_2_562;NEONATE_red_1_728;NEONATE_red_1_736;NEONATE_red_1_795;NEONATE_red_2_674;NEONATE_red_2_743;NEONATE_red_1_678;NEONATE_red_2_622;NEONATE_red_1_651;NEONATE_red_2_552;ADULT_red_2_700;NEONATE_red_2_764;NEONATE_red_1_546;NEONATE_red_1_562;NEONATE_red_1_661;NEONATE_red_2_746;NEONATE_red_2_649;NEONATE_red_2_656;NEONATE_red_2_670;NEONATE_red_2_774;NEONATE_red_1_681;NEONATE_red_2_726;NEONATE_red_1_755;NEONATE_red_1_765;NEONATE_red_2_453;NEONATE_red_2_549;NEONATE_red_2_676;NEONATE_red_2_683;NEONATE_red_2_557;NEONATE_red_1_491;NEONATE_red_1_735;NEONATE_red_1_757;NEONATE_red_2_808;NEONATE_red_1_587;NEONATE_red_1_648;NEONATE_red_1_789;NEONATE_red_1_794;NEONATE_red_2_636;NEONATE_red_2_692;NEONATE_red_2_702;NEONATE_red_1_744;NEONATE_red_2_811;NEONATE_red_1_477;NEONATE_red_2_681;NEONATE_red_1_674;NEONATE_red_2_639;NEONATE_red_2_846;NEONATE_red_2_624;NEONATE_red_1_444;NEONATE_red_1_547;NEONATE_red_1_640;NEONATE_red_1_704;NEONATE_red_2_739;NEONATE_red_1_487;NEONATE_red_1_682;NEONATE_red_1_697;NEONATE_red_2_894;NEONATE_red_2_717;NEONATE_red_2_663;NEONATE_red_2_820;NEONATE_red_1_493;NEONATE_red_1_778;NEONATE_red_2_669;NEONATE_red_2_805;NEONATE_red_2_810;NEONATE_red_1_788;NEONATE_red_2_765;NEONATE_red_2_776;NEONATE_red_2_791;NEONATE_red_2_812;NEONATE_red_2_572;NEONATE_red_2_773;NEONATE_red_2_793;NEONATE_red_1_741;NEONATE_red_1_769;NEONATE_red_1_798;NEONATE_red_1_484;NEONATE_red_1_498;NEONATE_red_1_716;NEONATE_red_1_760;NEONATE_red_1_774;NEONATE_red_2_653;NEONATE_red_2_806;NEONATE_red_2_816;NEONATE_red_2_852;NEONATE_red_2_456;NEONATE_red_2_756;NEONATE_red_2_770;NEONATE_red_1_482;NEONATE_red_1_718;NEONATE_red_1_790;NEONATE_red_1_502;NEONATE_red_1_739;NEONATE_red_1_494;NEONATE_red_2_745;NEONATE_red_1_469;NEONATE_red_1_753;NEONATE_red_2_673;NEONATE_red_2_728;ADULT_red_1_593;ADULT_red_2_645;NEONATE_red_2_767;NEONATE_red_1_488;NEONATE_red_2_790;NEONATE_red_1_689;NEONATE_red_1_768;NEONATE_red_2_778;NEONATE_red_2_560;NEONATE_red_2_514;NEONATE_red_1_671;NEONATE_red_1_705;NEONATE_red_1_785;NEONATE_red_2_807;NEONATE_red_2_809;NEONATE_red_2_859;NEONATE_red_2_898;NEONATE_red_2_901;NEONATE_red_2_605;NEONATE_red_2_720;NEONATE_red_1_485;NEONATE_red_1_666;NEONATE_red_1_677;NEONATE_red_1_763;NEONATE_red_1_802;NEONATE_red_2_519;NEONATE_red_2_718;NEONATE_red_2_742;NEONATE_red_2_753;NEONATE_red_2_887;NEONATE_red_1_503;NEONATE_red_2_598;ADULT_red_1_609;NEONATE_red_2_744;NEONATE_red_2_695;ADULT_red_2_639;NEONATE_red_1_782;NEONATE_red_1_791;NEONATE_red_2_772;NEONATE_red_2_840;NEONATE_red_2_855;NEONATE_red_1_472;NEONATE_red_2_513;NEONATE_red_2_801;NEONATE_red_2_499;NEONATE_red_2_511;NEONATE_red_2_781;NEONATE_red_2_797;NEONATE_red_2_508;NEONATE_red_2_509;NEONATE_red_1_441;NEONATE_red_1_474;NEONATE_red_1_501;NEONATE_red_1_777;NEONATE_red_2_451;NEONATE_red_2_496;NEONATE_red_2_732;NEONATE_red_2_737;NEONATE_red_2_799;ADULT_red_2_637;ADULT_red_1_603;NEONATE_red_2_734;ADULT_red_1_611;NEONATE_red_2_452;NEONATE_red_2_486;NEONATE_red_2_498;NEONATE_red_2_833;ADULT_red_1_641;ADULT_red_2_644;NEONATE_red_2_800;ADULT_red_1_598;NEONATE_red_1_443;NEONATE_red_1_692;NEONATE_red_2_510;NEONATE_red_2_880;NEONATE_red_2_497;ADULT_red_1_594;ADULT_red_1_606;NEONATE_red_2_817;NEONATE_red_1_821;NEONATE_red_2_482;NEONATE_red_2_520;NEONATE_red_2_761;NEONATE_red_2_844;NEONATE_red_2_849;NEONATE_red_1_523;NEONATE_red_2_521;ADULT_red_1_607;ADULT_red_2_650;ADULT_red_2_648;NEONATE_red_2_526;NEONATE_red_2_830;NEONATE_red_1_815;NEONATE_red_2_710;NEONATE_red_2_836;NEONATE_red_2_847;NEONATE_red_2_893;ADULT_red_1_605;NEONATE_red_2_487;NEONATE_red_2_522;ADULT_red_2_683;NEONATE_red_2_834;ADULT_red_2_651;NEONATE_red_1_799;NEONATE_red_2_489;ADULT_red_2_649;NEONATE_red_2_457;NEONATE_red_2_475;NEONATE_red_2_786;ADULT_red_2_652;NEONATE_red_2_516;ADULT_red_2_640;ADULT_red_2_641;ADULT_red_1_612;ADULT_red_1_600;ADULT_red_1_596;NEONATE_red_2_886;NEONATE_red_1_756;NEONATE_red_2_854;NEONATE_red_2_878;NEONATE_red_1_333;NEONATE_red_2_843;NEONATE_red_1_357;NEONATE_red_2_368;NEONATE_red_1_361;NEONATE_red_1_347;NEONATE_red_1_350;NEONATE_red_2_357;NEONATE_red_1_369;NEONATE_red_1_354;NEONATE_red_2_353;NEONATE_red_2_387"
"2265.9602:30.9",2265.960241,30.89129167,2,5900000,7800000,6900000,15000,820000,420000,3600000,"4.0",NA,""
"1380.5309:20.6",1380.530899,20.57275,4,3200000,8200000,5700000,1600000,1e+06,1300000,3500000,"2.1",NA,""
"2119.9342:26.9",2119.934204,26.94770833,4,7200000,3600000,5400000,2300000,880000,1600000,3500000,"1.8",NA,""
"8204.66419999999:36.5",8204.664225,36.46045833,2,250000,890000,570000,3500000,8900000,6200000,3400000,"-3.4",NA,"NEONATE_red_1_556;NEONATE_red_2_769;NEONATE_red_1_703;NEONATE_red_1_633;NEONATE_red_1_656;NEONATE_red_2_823;NEONATE_red_2_879;NEONATE_red_1_628;NEONATE_red_1_670;NEONATE_red_1_627;NEONATE_red_1_636;NEONATE_red_1_707;NEONATE_red_2_882;NEONATE_red_1_596;NEONATE_red_2_606;NEONATE_red_1_730;NEONATE_red_2_715;NEONATE_red_1_532;NEONATE_red_2_559;NEONATE_red_2_731;NEONATE_red_2_666;NEONATE_red_1_694;NEONATE_red_1_781;NEONATE_red_2_687;NEONATE_red_1_644;NEONATE_red_1_800;NEONATE_red_2_771;NEONATE_red_1_675;NEONATE_red_1_701;NEONATE_red_1_634;NEONATE_red_2_629;NEONATE_red_2_689;NEONATE_red_1_722;NEONATE_red_2_664;NEONATE_red_1_758;ADULT_red_2_695;NEONATE_red_2_644;NEONATE_red_1_700;NEONATE_red_2_896;NEONATE_red_1_660;NEONATE_red_2_617;NEONATE_red_2_660;NEONATE_red_2_693;NEONATE_red_1_737;NEONATE_red_2_758;NEONATE_red_1_635;NEONATE_red_2_564;NEONATE_red_1_544;NEONATE_red_1_653;NEONATE_red_1_820;NEONATE_red_1_779;NEONATE_red_2_751;NEONATE_red_2_725;NEONATE_red_1_641;NEONATE_red_2_554;NEONATE_red_2_550;NEONATE_red_1_646;NEONATE_red_2_641;NEONATE_red_1_489;NEONATE_red_1_761;NEONATE_red_2_706;NEONATE_red_2_837;NEONATE_red_2_804;NEONATE_red_1_630;NEONATE_red_1_773;NEONATE_red_2_577;NEONATE_red_2_603;NEONATE_red_2_697;NEONATE_red_2_749;NEONATE_red_1_667;NEONATE_red_2_568;NEONATE_red_1_708;NEONATE_red_2_759;NEONATE_red_1_662;NEONATE_red_2_775;NEONATE_red_1_732;NEONATE_red_2_569;ADULT_red_1_595;NEONATE_red_1_588;NEONATE_red_2_632;NEONATE_red_1_530;NEONATE_red_1_623;NEONATE_red_1_655;NEONATE_red_1_748;NEONATE_red_2_645;NEONATE_red_2_783;NEONATE_red_1_723;NEONATE_red_2_748;NEONATE_red_1_702;NEONATE_red_2_548;NEONATE_red_2_654;NEONATE_red_2_546;NEONATE_red_2_680;NEONATE_red_2_795;NEONATE_red_2_501;NEONATE_red_1_524;NEONATE_red_1_531;NEONATE_red_1_672;NEONATE_red_2_727;NEONATE_red_1_542;NEONATE_red_2_686;NEONATE_red_1_500;NEONATE_red_1_715;NEONATE_red_2_822;NEONATE_red_2_832;ADULT_red_1_647;NEONATE_red_1_766;NEONATE_red_1_762;NEONATE_red_1_496;NEONATE_red_2_763;NEONATE_red_2_657;NEONATE_red_2_740;NEONATE_red_1_709;NEONATE_red_2_589;NEONATE_red_2_647;NEONATE_red_2_813;NEONATE_red_2_741;ADULT_red_1_639;NEONATE_red_2_787;NEONATE_red_1_734;ADULT_red_2_686;NEONATE_red_1_499;NEONATE_red_1_669;NEONATE_red_2_754;NEONATE_red_1_521;NEONATE_red_1_721;NEONATE_red_2_798;ADULT_red_1_615;NEONATE_red_2_523;NEONATE_red_2_802;ADULT_red_1_608;NEONATE_red_1_742;ADULT_red_2_662;ADULT_red_1_634;ADULT_red_2_659;NEONATE_red_2_540;NEONATE_red_1_517;NEONATE_red_2_713;NEONATE_red_1_740;NEONATE_red_1_822;NEONATE_red_1_520;NEONATE_red_2_814;ADULT_red_2_699;ADULT_red_1_614;NEONATE_red_1_509;NEONATE_red_1_792;NEONATE_red_2_824;ADULT_red_2_698;NEONATE_red_2_538;NEONATE_red_1_522;NEONATE_red_2_541;NEONATE_red_1_504;NEONATE_red_2_542;ADULT_red_2_661;NEONATE_red_1_438;NEONATE_red_1_439;NEONATE_red_1_505;ADULT_red_1_622;NEONATE_red_1_639;ADULT_red_1_637;NEONATE_red_1_514;ADULT_red_1_619;NEONATE_red_1_507;NEONATE_red_1_515;ADULT_red_1_650;ADULT_red_2_663;NEONATE_red_2_506;ADULT_red_1_617;ADULT_red_2_688;ADULT_red_1_627;NEONATE_red_2_532;NEONATE_red_2_690;NEONATE_red_1_506;NEONATE_red_2_524;NEONATE_red_1_512;NEONATE_red_2_340;ADULT_red_1_629;NEONATE_red_1_510;ADULT_red_1_628;NEONATE_red_2_518;NEONATE_red_2_504;NEONATE_red_2_528;NEONATE_red_2_533;NEONATE_red_2_530;ADULT_red_1_626;ADULT_red_2_711;NEONATE_red_2_531;ADULT_red_2_670;ADULT_red_1_625;NEONATE_red_2_537;ADULT_red_2_672;ADULT_red_2_673;ADULT_red_2_647;ADULT_red_2_675;ADULT_red_2_687;ADULT_red_2_676;NEONATE_red_2_352;NEONATE_red_2_367;NEONATE_red_2_360;NEONATE_red_1_351;NEONATE_red_2_372;NEONATE_red_2_354;NEONATE_red_1_335;NEONATE_red_1_372;NEONATE_red_2_383"
"424.2078:59.7",424.2077637,59.74570833,4,2300000,3200000,2800000,3600000,4400000,4e+06,3400000,"-0.5",NA,""
